ID,Area,Sum_length,Density,Mean_price,Sum_Z,Mean_cy,Count_trans,POINT_X,POINT_Y
1331,2.25,1.6206,0.7203,0,30190,0,0,348388.833,3423075.811
459,2.25,1.1622,0.5165,0,3163,0,0,336388.833,3405075.811
5006,2.25,1.8359,0.816,0,1052,0,0,352888.833,3499575.811
1947,2.25,4.7547,2.1132,0,943,0,0,300388.833,3436575.811
756,2.25,4.9706,2.2092,0,2318,0,0,349888.833,3411075.811
931,2.25,0.6515,0.2896,0,0,0,0,396050.9184,3414635.3
2213,2.25,6.3744,2.833,0,2024,0,0,375388.833,3441075.811
1705,2.25,0,0,0,11624,0,0,369388.833,3430575.811
3213,2.25,5.9017,2.623,6068.89,144162,4014,0,363388.833,3462075.811
6075,2.25,0,0,0,2091,0,0,336388.833,3522075.811
3218,2.25,6.9535,3.0904,0,6022,86613,0,370888.833,3462075.811
1635,2.25,8.2316,3.6585,0,8127,0,0,372388.833,3429075.811
5357,2.25,0,0,0,1780,0,0,339413.293,3507099.915
5365,2.25,2.636,1.1716,0,2205,0,0,351388.833,3507075.811
1786,2.25,3.0177,1.3412,0,1159,0,0,382888.833,3432075.811
1063,2.25,3.7863,1.6828,0,4042,0,0,378388.833,3417075.811
1411,2.25,0.1543,0.0686,0,2538,0,0,360388.833,3424575.811
930,2.25,3.9528,1.7568,0,0,0,0,394793.5522,3414337.656
6144,2.25,0,0,0,730,0,0,331996.6911,3523324.461
3495,2.25,15.4811,6.8805,4410,102465,0,0,354388.833,3468075.811
2139,2.25,5.5192,2.453,0,1391,0,0,372388.833,3439575.811
1578,2.25,3.069,1.364,0,408,0,0,394888.833,3427575.811
4423,2.25,0,0,0,73,0,0,342057.7789,3487001.138
4272,2.25,1.5029,0.6679,0,1314,0,0,332010.0129,3484519.528
3117,2.25,2.8662,1.2739,5800,15004,94226.28,0,327388.833,3460575.811
3497,2.25,24.0789,10.7017,6943.71,196812,0,0,357388.833,3468075.811
984,2.25,0,0,0,1358,0,0,367888.833,3415575.811
1457,2.25,2.98,1.3244,0,1193,0,0,321388.833,3426075.811
4663,2.25,1.5278,0.679,0,2409,0,0,378388.833,3492075.811
2180,2.25,7.9192,3.5197,4080,798,0,0,325888.833,3441075.811
1903,2.25,1.8912,0.8405,0,12368,0,0,342388.833,3435075.811
5721,2.25,0,0,0,1457,0,0,345388.833,3514575.811
1691,2.25,5.0974,2.2655,0,64198,0,0,348388.833,3430575.811
1413,2.25,5.3936,2.3972,0,9202,0,0,363388.833,3424575.811
1767,2.25,0.63,0.28,0,1572,0,0,354388.833,3432075.811
5650,2.25,0.2808,0.1248,0,1651,0,0,346888.833,3513075.811
3209,2.25,21.5043,9.5575,5729.5,217635,0,0,357388.833,3462075.811
1239,2.25,3.2673,1.4521,0,1401,0,0,318388.833,3421575.811
2569,2.25,5.7444,2.5531,0,983,83646.08,0,369388.833,3448575.811
1350,2.25,1.4425,0.6411,0,14549,0,0,376888.833,3423075.811
5725,2.25,1.4346,0.6376,0,822,0,0,351102.8285,3514336.656
2439,2.25,0,0,0,125,0,0,389770.6402,3445006.589
1379,2.25,1.5062,0.6694,0,1859,0,0,312388.833,3424575.811
731,2.25,3.5509,1.5782,0,547,0,0,312058.3503,3411285.993
1642,2.25,6.4639,2.8728,0,1356,0,0,382888.833,3429075.811
4530,2.25,0,0,0,1606,0,0,394888.833,3489075.811
3777,2.25,9.5618,4.2497,2710,5674,0,0,345388.833,3474075.811
322,2.25,0,0,0,0,0,0,346254.2794,3402712.724
2275,2.25,3.2625,1.45,0,422,0,0,360388.833,3442575.811
2174,2.25,0,0,0,1342,0,0,316888.833,3441075.811
3200,2.25,13.4842,5.993,3678.27,148020,83353.76,0,343888.833,3462075.811
5795,2.25,0,0,0,2172,0,0,348388.833,3516075.811
600,2.25,10.3293,4.5908,0,1766,0,0,331888.833,3408075.811
1046,2.25,1.3272,0.5899,0,2669,0,0,352888.833,3417075.811
5788,2.25,0.0977,0.0434,0,1296,0,0,337888.833,3516075.811
4513,2.25,1.8387,0.8172,0,11303,0,0,369388.833,3489075.811
3925,2.25,8.394,3.7307,3277.07,96872,0,0,351388.833,3477075.811
5091,2.25,0,0,0,1534,0,0,372388.833,3501075.811
3868,2.25,3.094,1.3751,0,10918,0,0,373888.833,3475575.811
4312,2.25,0,0,0,606,0,0,391888.833,3484575.811
1639,2.25,5.6592,2.5152,0,1613,0,0,378388.833,3429075.811
2690,2.25,21.0957,9.3758,18804.17,65243,95572,0,334888.833,3451575.811
874,2.25,5.5451,2.4645,0,2091,0,0,310888.833,3414075.811
3921,2.25,3.6871,1.6387,4273,22928,0,0,345388.833,3477075.811
4376,2.25,0,0,0,1336,0,0,379888.833,3486075.811
4352,2.25,0,0,0,93,0,0,343775.6993,3485890.632
3220,2.25,8.2578,3.6701,4605.21,671,0,0,373888.833,3462075.811
1638,2.25,3.1888,1.4173,0,1545,0,0,376888.833,3429075.811
2554,2.25,15.7455,6.998,6885.88,68996,52657.5,0,346888.833,3448575.811
5727,2.25,0,0,0,466,0,0,354362.1568,3514337.78
2834,2.25,7.3607,3.2714,0,3292,0,0,334888.833,3454575.811
2193,2.25,9.1227,4.0545,5301.5,124488,0,0,345388.833,3441075.811
2037,2.25,3.663,1.628,0,138960,0,0,327388.833,3438075.811
1990,2.25,6.3291,2.8129,15000,2239,0,0,364888.833,3436575.811
4134,2.25,5.4553,2.4246,0,4022,0,0,340888.833,3481575.811
2121,2.25,11.4398,5.0844,0,71623,0,0,345388.833,3439575.811
97,2.25,0.6086,0.2705,0,0,0,0,333999.9228,3397949.309
1177,2.25,1.5092,0.6707,0,2997,0,0,333388.833,3420075.811
4869,2.25,1.6331,0.7258,0,1474,0,0,363388.833,3496575.811
3698,2.25,8.6518,3.8452,2691,73572,0,0,334888.833,3472575.811
3492,2.25,5.2245,2.322,0,60150,0,0,349888.833,3468075.811
3477,2.25,14.4908,6.4404,0,7008,0,0,327388.833,3468075.811
3549,2.25,7.3259,3.256,0,732,0,0,327388.833,3469575.811
2462,2.25,2.9112,1.2939,3822.5,6832,0,0,316888.833,3447075.811
2184,2.25,3.063,1.3614,2776.4,5543,0,0,331888.833,3441075.811
4311,2.25,0.6719,0.2986,0,1346,0,0,390388.833,3484575.811
2191,2.25,6.5281,2.9014,5048.05,104601,0,0,342388.833,3441075.811
1201,2.25,6.4793,2.8797,0,3347,0,0,369388.833,3420075.811
4058,2.25,3.1643,1.4064,0,5512,0,0,334888.833,3480075.811
5376,2.25,0,0,0,0,0,0,368529.5741,3507758.212
829,2.25,5.837,2.5942,0,1881,0,0,351388.833,3412575.811
1319,2.25,0.692,0.3076,0,3295,0,0,330388.833,3423075.811
2857,2.25,11.9266,5.3007,7390.71,43908,96364.5,0,369388.833,3454575.811
2619,2.25,9.9653,4.429,4627.67,61502,89548.41,0,336388.833,3450075.811
684,2.25,6.178,2.7458,0,3987,0,0,349888.833,3409575.811
1714,2.25,1.5122,0.6721,0,866,0,0,382888.833,3430575.811
2245,2.25,5.4546,2.4243,0,21105,0,0,315388.833,3442575.811
2787,2.25,10.1552,4.5134,5727.01,67692,0,0,372388.833,3453075.811
1170,2.25,4.5443,2.0197,0,65211,0,0,322888.833,3420075.811
3068,2.25,11.4411,5.0849,5564.53,111926,0,0,361888.833,3459075.811
1212,2.25,4.4898,1.9955,2562.86,1108,0,0,385888.833,3420075.811
4739,2.25,3.2894,1.462,0,1570,0,0,384388.833,3493575.811
5231,2.25,0,0,0,1687,0,0,366388.833,3504075.811
4804,2.25,2.0733,0.9215,0,1626,0,0,373888.833,3495075.811
2344,2.25,10.4073,4.6255,3786.25,7595,0,0,355888.833,3444075.811
1996,2.25,2.7267,1.2119,0,722,0,0,373888.833,3436575.811
1576,2.25,5.7483,2.5548,0,921,0,0,391888.833,3427575.811
2564,2.25,9.9096,4.4043,4955,18268,0,0,361888.833,3448575.811
1893,2.25,7.8189,3.4751,4066.67,176316,0,0,327388.833,3435075.811
5018,2.25,2.2458,0.9981,0,981,0,0,370888.833,3499575.811
3494,2.25,6.4155,2.8513,4575.93,86700,0,0,352888.833,3468075.811
2325,2.25,9.8664,4.3851,0,32575,0,0,327388.833,3444075.811
1645,2.25,2.4863,1.105,0,1963,0,0,387388.833,3429075.811
1877,2.25,0,0,0,1309,0,0,303341.5322,3435115.724
4734,2.25,2.688,1.1947,0,1041,0,0,376888.833,3493575.811
1253,2.25,4.8837,2.1705,0,1659,0,0,339388.833,3421575.811
5569,2.25,1.6759,0.7448,0,115,0,0,333443.0243,3511957.965
1920,2.25,4.5225,2.01,0,2552,0,0,367888.833,3435075.811
2856,2.25,18.7703,8.3423,13114.29,66778,0,0,367888.833,3454575.811
5589,2.25,0.3848,0.171,0,27,0,0,362784.0254,3510962.813
2716,2.25,9.7955,4.3536,2265.45,23692,0,0,373888.833,3451575.811
4421,2.25,0.4116,0.183,0,140,0,0,339359.3471,3486953.747
522,2.25,0.0039,0.0017,0,2028,0,0,322970.4797,3406951.472
2054,2.25,5.3426,2.3745,0,55476,0,0,352888.833,3438075.811
1958,2.25,0,0,0,787,0,0,316888.833,3436575.811
3618,2.25,2.3511,1.0449,0,1023,0,0,322888.833,3471075.811
1470,2.25,0.3318,0.1475,0,4184,0,0,340888.833,3426075.811
5791,2.25,0,0,0,2391,0,0,342388.833,3516075.811
4866,2.25,3.3595,1.4931,0,832,0,0,358888.833,3496575.811
2978,2.25,2.842,1.2631,0,0,2646.33,0,334888.833,3457575.811
5364,2.25,3.201,1.4227,0,1154,0,0,349888.833,3507075.811
1216,2.25,1.5845,0.7042,0,1434,0,0,391888.833,3420075.811
3870,2.25,0,0,1600,253,0,0,376875.3352,3475561.538
3332,2.25,11.6096,5.1598,2602,65663,0,0,325888.833,3465075.811
1883,2.25,1.6458,0.7315,0,3643,0,0,312388.833,3435075.811
3063,2.25,34.8922,15.5076,7099.28,332039,83266.9,0,354388.833,3459075.811
3556,2.25,2.09,0.9289,0,3700,0,0,337888.833,3469575.811
3149,2.25,11.4483,5.0881,4200,539,83070.49,0,375388.833,3460575.811
894,2.25,4.9,2.1778,0,10133,0,0,340888.833,3414075.811
1887,2.25,0,0,0,1030,0,0,318388.833,3435075.811
2468,2.25,3.8001,1.6889,2826.92,13475,0,0,325888.833,3447075.811
534,2.25,2.1904,0.9735,0,2186,0,0,340888.833,3406575.811
1428,2.25,0.3468,0.1541,0,953,0,0,385888.833,3424575.811
2223,2.25,1.3266,0.5896,0,454,0,0,390388.833,3441075.811
2379,2.25,1.4497,0.6443,0,993,0,0,300388.833,3445575.811
2109,2.25,3.099,1.3773,0,14413,0,0,327388.833,3439575.811
2848,2.25,15.6699,6.9644,10481,95690,1710.44,0,355888.833,3454575.811
2283,2.25,7.9007,3.5114,0,1297,0,0,372388.833,3442575.811
3583,2.25,0,0,0,234,0,0,379062.8127,3470260.119
1570,2.25,0.2664,0.1184,0,921,0,0,382888.833,3427575.811
1988,2.25,5.0044,2.2242,3601.67,812,0,0,361888.833,3436575.811
3434,2.25,7.8356,3.4825,5250.21,17317,0,0,370888.833,3466575.811
1826,2.25,11.5731,5.1436,5500,2232,0,0,334888.833,3433575.811
1906,2.25,10.1025,4.49,5553.06,58122,0,0,346888.833,3435075.811
3416,2.25,26.7171,11.8743,4524.4,26677,0,0,343888.833,3466575.811
3991,2.25,0.8094,0.3597,0,39044,0,0,342388.833,3478575.811
4282,2.25,0,0,0,24848,0,0,346585.8999,3484086.453
3576,2.25,0.7375,0.3278,0,40222,0,0,367777.5832,3469390.033
3850,2.25,0,0,0,1242,0,0,346888.833,3475575.811
241,2.25,5.2569,2.3364,0,1428,0,0,334053.5601,3400624.184
2567,2.25,39.2275,17.4344,7190,953,0,0,366388.833,3448575.811
4728,2.25,4.7718,2.1208,0,1253,0,0,367888.833,3493575.811
1689,2.25,3.0485,1.3549,2787.5,28086,0,0,345388.833,3430575.811
2323,2.25,1.6037,0.7128,0,10716,0,0,324388.833,3444075.811
1624,2.25,3.0476,1.3545,0,9786,0,0,355888.833,3429075.811
5078,2.25,3.3967,1.5096,2116.67,1506,0,0,352888.833,3501075.811
4603,2.25,0,0,0,1046,0,0,396388.833,3490575.811
532,2.25,1.7248,0.7666,0,1460,0,0,337888.833,3406575.811
4746,2.25,0,0,0,1144,0,0,394888.833,3493575.811
2034,2.25,3.0527,1.3568,0,2143,0,0,322888.833,3438075.811
3075,2.25,6.751,3.0004,0,1233,0,0,372388.833,3459075.811
1789,2.25,4.1061,1.8249,0,1897,0,0,387388.833,3432075.811
5289,2.25,1.7638,0.7839,0,1609,0,0,345388.833,3505575.811
1405,2.25,5.8167,2.5852,0,113191,0,0,351388.833,3424575.811
1322,2.25,1.4483,0.6437,0,1182,0,0,334888.833,3423075.811
1132,2.25,1.5024,0.6677,0,1616,0,0,373888.833,3418575.811
1074,2.25,3.2385,1.4393,0,1438,0,0,394888.833,3417075.811
383,2.25,0,0,0,424,0,0,330829.0915,3404057.927
2937,2.25,2.1093,0.9375,0,523,81075,0,381318.0747,3456023.39
1808,2.25,1.5031,0.6681,0,489,0,0,307918.4521,3433614.077
2996,2.25,12.7812,5.6805,8593.61,74748,0,0,361888.833,3457575.811
4066,2.25,2.7713,1.2317,0,18880,0,0,346888.833,3480075.811
1567,2.25,0.6463,0.2873,0,1314,0,0,378388.833,3427575.811
2068,2.25,1.5356,0.6825,0,1411,0,0,373888.833,3438075.811
1339,2.25,3.6674,1.63,0,6171,0,0,360388.833,3423075.811
3304,2.25,1.5254,0.678,0,0,2498,0,391441.5907,3464005.161
3118,2.25,8.4922,3.7743,0,11655,86103.88,2,328888.833,3460575.811
2423,2.25,11.5983,5.1548,4274.73,1362,0,3,366388.833,3445575.811
1188,2.25,3.2952,1.4645,3140,17126,0,22,349888.833,3420075.811
3109,2.25,1.0678,0.4746,0,1601,59664.05,19,315579.6173,3460462.603
2430,2.25,4.4804,1.9913,0,7075,0,4,376888.833,3445575.811
1274,2.25,3.4914,1.5518,0,1406,0,9,370888.833,3421575.811
530,2.25,0,0,0,1390,0,17,334888.833,3406575.811
2473,2.25,3.8794,1.7242,0,1696,0,3,333388.833,3447075.811
2966,2.25,1.5198,0.6755,0,1287,2630.33,4,316888.833,3457575.811
1366,2.25,0,0,0,0,0,2,400795.4893,3423026.128
2385,2.25,0,0,0,739,0,5,309391.704,3445543.068
1029,2.25,0.7425,0.33,0,7781,0,15,327388.833,3417075.811
1425,2.25,4.5041,2.0018,0,2143,0,8,381388.833,3424575.811
2129,2.25,13.3118,5.9164,3564,21573,0,4,357388.833,3439575.811
1464,2.25,1.375,0.6111,0,3257,0,2,331888.833,3426075.811
755,2.25,5.3818,2.3919,0,3671,0,2,348388.833,3411075.811
1151,2.25,0.1536,0.0683,0,0,0,11,401797.9177,3418600.017
3046,2.25,12.832,5.7031,0,2873,65342.94,13,328888.833,3459075.811
1480,2.25,3.145,1.3978,0,1835,0,6,355888.833,3426075.811
2047,2.25,7.1786,3.1905,0,16465,0,13,342388.833,3438075.811
1853,2.25,9.3535,4.1571,0,12610,0,9,375388.833,3433575.811
2273,2.25,8.1763,3.6339,6947.2,6116,0,1,357388.833,3442575.811
2572,2.25,9.0704,4.0313,0,779,65914.58,9,373888.833,3448575.811
2478,2.25,28.4249,12.6333,5976.81,82992,0,2,340888.833,3447075.811
2069,2.25,3.2614,1.4495,0,1443,0,4,375388.833,3438075.811
2759,2.25,7.7001,3.4222,0,4257,29870.5,4,330388.833,3453075.811
2316,2.25,7.4793,3.3242,4240,865,0,1,313888.833,3444075.811
1383,2.25,9.2467,4.1096,0,2178,0,3,318388.833,3424575.811
3127,2.25,16.5914,7.3739,4909.72,104484,0,72,342388.833,3460575.811
893,2.25,1.5068,0.6697,0,13589,0,3,339388.833,3414075.811
2500,2.25,6.3448,2.8199,0,1289,0,6,373888.833,3447075.811
2534,2.25,3.3223,1.4766,0,21403,0,1,316897.5376,3448568.487
2936,2.25,5.1147,2.2732,0,749,87857.24,1,379888.833,3456075.811
837,2.25,0,0,0,0,0,29,363388.833,3412575.811
3055,2.25,19.7858,8.7937,5386.67,165129,82161.82,3,342388.833,3459075.811
3287,2.25,9.2999,4.1333,7848.75,32225,11513.21,3,366388.833,3463575.811
852,2.25,0.0936,0.0416,0,0,0,2,386317.7783,3413279.883
3193,2.25,9.3936,4.1749,0,933,0,1,333388.833,3462075.811
1842,2.25,8.2303,3.6579,2128.57,0,0,1,358888.833,3433575.811
1125,2.25,0,0,0,2516,0,2,363388.833,3418575.811
2278,2.25,3.159,1.404,5890.19,759,0,5,364888.833,3442575.811
520,2.25,0,0,0,671,0,8,320501.3913,3407006.904
3047,2.25,7.9764,3.5451,0,1035,85448.69,2,330388.833,3459075.811
2153,2.25,0,0,0,0,0,5,393158.4637,3439449.053
2309,2.25,0,0,4766.67,198,0,3,303388.833,3444075.811
1692,2.25,7.1078,3.159,2862,56836,0,5,349888.833,3430575.811
1752,2.25,10.1916,4.5296,4633.33,67700,0,5,331888.833,3432075.811
2382,2.25,0,0,0,0,0,3,304888.833,3445575.811
3128,2.25,23.6354,10.5046,4705.11,83644,19838.9,4,343888.833,3460575.811
1402,2.25,0,0,0,5843,0,4,346888.833,3424575.811
2327,2.25,6.0456,2.6869,0,1865,0,21,330388.833,3444075.811
1535,2.25,0,0,0,3135,0,1,330388.833,3427575.811
1414,2.25,0,0,0,2958,0,7,364888.833,3424575.811
1528,2.25,0,0,0,605,0,2,319888.833,3427575.811
2821,2.25,0.0549,0.0244,0,1625,6409.09,3,315709.1319,3454620.937
2784,2.25,29.1915,12.974,7234.74,98444,47746.06,31,367888.833,3453075.811
2208,2.25,0.1764,0.0784,2969.29,7344,0,23,367888.833,3441075.811
4589,2.25,3.172,1.4098,0,1615,0,0,375388.833,3490575.811
1840,2.25,3.6958,1.6426,0,0,0,0,355888.833,3433575.811
1148,2.25,2.5522,1.1343,3060,0,0,0,397888.833,3418575.811
2403,2.25,0.3194,0.142,16000,65545,0,0,336388.833,3445575.811
2453,2.25,0,0,0,150,0,0,303342.8541,3446699.773
2628,2.25,28.7798,12.791,5885.87,123996,90712.71,0,349888.833,3450075.811
2405,2.25,11.6449,5.1755,6036.36,89903,0,0,339388.833,3445575.811
1314,2.25,7.2683,3.2303,0,17737,0,0,322888.833,3423075.811
924,2.25,7.1279,3.1679,0,138,0,0,385892.247,3414080.33
5931,2.25,0.3529,0.1568,0,1637,0,0,336388.833,3519075.811
1823,2.25,18.47,8.2089,3186.33,110021,0,0,330388.833,3433575.811
5860,2.25,2.1804,0.9691,0,700,0,0,337888.833,3517575.811
961,2.25,0,0,0,2148,0,0,333388.833,3415575.811
3490,2.25,5.4338,2.415,4956.14,41548,0,0,346888.833,3468075.811
5852,2.25,0,0,0,206,0,0,326465.4217,3518052.576
3848,2.25,4.5227,2.0101,3391.88,2352,0,0,343888.833,3475575.811
1966,2.25,4.8383,2.1504,3287.3,86060,0,0,328888.833,3436575.811
4316,2.25,0,0,0,0,0,0,397888.833,3484575.811
4381,2.25,3.9745,1.7665,0,2511,0,0,387388.833,3486075.811
953,2.25,0.4635,0.206,0,1981,0,0,321388.833,3415575.811
4201,2.25,1.7845,0.7931,0,8877,0,0,333388.833,3483075.811
4270,2.25,5.2547,2.3354,0,201,0,0,329449.3847,3483939.39
1968,2.25,10.671,4.7427,4500.45,49243,0,0,331888.833,3436575.811
820,2.25,4.2097,1.871,0,1407,0,0,337888.833,3412575.811
4204,2.25,0,0,0,3071,0,0,337888.833,3483075.811
3768,2.25,17.8248,7.9221,2166.08,98476,0,0,331888.833,3474075.811
3732,2.25,0,0,0,838,0,0,385941.0071,3472214.379
3554,2.25,7.2903,3.2401,3027.14,52377,0,0,334888.833,3469575.811
2489,2.25,13.1849,5.86,5322.36,19926,0,0,357388.833,3447075.811
4727,2.25,3.5777,1.5901,0,1482,0,0,366388.833,3493575.811
592,2.25,0,0,0,1398,0,0,320477.9095,3408058.692
6219,2.25,0,0,0,1125,0,0,336459.4567,3525018.659
3641,2.25,8.0465,3.5762,0,61187,0,0,357388.833,3471075.811
6292,2.25,0,0,0,0,0,0,337952.1107,3526303.719
4459,2.25,1.1567,0.5141,0,1454,0,0,396388.833,3487575.811
4652,2.25,0,0,0,10312,0,0,361926.6015,3492123.426
3560,2.25,6.6084,2.9371,3344.3,6860,0,0,343888.833,3469575.811
3908,2.25,3.1109,1.3826,0,1466,0,0,325888.833,3477075.811
4654,2.25,0,0,0,6506,0,0,364888.833,3492075.811
1199,2.25,7.7467,3.443,0,3527,0,0,366388.833,3420075.811
5293,2.25,3.3285,1.4793,0,1318,0,0,351388.833,3505575.811
169,2.25,3.5771,1.5898,0,16168,0,0,333895.3191,3399000.965
1704,2.25,0.4535,0.2016,0,1340,0,0,367888.833,3430575.811
5001,2.25,0,0,0,1102,0,0,346046.4961,3500144.908
3479,2.25,12.7976,5.6878,0,305,0,0,330388.833,3468075.811
4595,2.25,0.8054,0.358,0,1716,0,0,384388.833,3490575.811
2343,2.25,1.8877,0.839,6127.2,1485,0,0,354388.833,3444075.811
1059,2.25,1.4963,0.665,0,3493,0,0,372388.833,3417075.811
1275,2.25,5.5972,2.4877,2750,5037,0,0,372388.833,3421575.811
2394,2.25,6.0081,2.6703,0,817,0,0,322888.833,3445575.811
2711,2.25,12.0958,5.3759,0,18280,868.68,0,366388.833,3451575.811
3697,2.25,14.1087,6.2705,2045.07,97158,0,0,333388.833,3472575.811
964,2.25,1.5023,0.6677,0,1408,0,0,337888.833,3415575.811
608,2.25,5.6439,2.5084,0,1956,0,0,343888.833,3408075.811
3182,2.25,7.0487,3.1328,0,1752,77555,0,317315.6213,3462072.624
5794,2.25,0,0,0,1344,0,0,346888.833,3516075.811
3988,2.25,6.786,3.016,3250,702,0,0,337888.833,3478575.811
4373,2.25,0,0,0,562,0,0,375771.9457,3486672.189
2765,2.25,75.9916,33.774,0,39779,94559.5,0,339388.833,3453075.811
2916,2.25,21.0073,9.3366,8685.17,157407,95364.67,0,349888.833,3456075.811
1064,2.25,4.9184,2.1859,0,2928,0,0,379888.833,3417075.811
457,2.25,4.3627,1.939,0,3194,0,0,333388.833,3405075.811
611,2.25,4.8935,2.1749,0,22733,0,0,348388.833,3408075.811
1787,2.25,8.0213,3.565,0,1894,0,0,384388.833,3432075.811
2476,2.25,7.7205,3.4313,6100,83305,0,0,337888.833,3447075.811
1632,2.25,4.4413,1.9739,0,2494,0,0,367888.833,3429075.811
3552,2.25,15.7962,7.0205,0,1142,0,0,331888.833,3469575.811
2354,2.25,11.7773,5.2344,0,1190,0,0,370888.833,3444075.811
4517,2.25,1.3351,0.5934,0,2288,0,0,375388.833,3489075.811
5303,2.25,0,0,0,590,0,0,366388.229,3505575.197
4584,2.25,4.4754,1.9891,0,50274,0,0,367888.833,3490575.811
2183,2.25,9.566,4.2516,0,3169,0,0,330388.833,3441075.811
2556,2.25,39.7753,17.6779,6300.69,82664,0,0,349888.833,3448575.811
3342,2.25,7.4244,3.2997,4652.94,77898,0,0,340888.833,3465075.811
2170,2.25,3.1947,1.4199,0,1816,0,0,310888.833,3441075.811
1146,2.25,11.5591,5.1374,0,2584,0,0,394888.833,3418575.811
2130,2.25,5.0668,2.2519,8336.06,4541,0,0,358888.833,3439575.811
4444,2.25,0,0,0,175,0,0,373948.006,3487794.056
4798,2.25,3.2582,1.4481,0,2123,0,0,364888.833,3495075.811
3852,2.25,15.3788,6.835,0,11981,0,0,349888.833,3475575.811
1189,2.25,8.1592,3.6263,3650,69005,0,0,351388.833,3420075.811
1502,2.25,6.0379,2.6835,0,1399,0,0,388888.833,3426075.811
1382,2.25,17.7839,7.904,0,673,0,0,316888.833,3424575.811
692,2.25,0,0,0,0,0,0,361427.2064,3410254.916
1417,2.25,3.7471,1.6654,0,3283,0,0,369388.833,3424575.811
616,2.25,0,0,0,0,0,0,355912.1798,3408470.783
1077,2.25,6.3209,2.8093,0,0,0,0,399388.833,3417075.811
5155,2.25,0,0,0,2656,0,0,360388.833,3502575.811
3915,2.25,3.8598,1.7155,0,14934,0,0,336388.833,3477075.811
3061,2.25,30.364,13.4951,7703.49,269896,0,0,351388.833,3459075.811
1523,2.25,1.0576,0.47,0,1153,0,0,312388.833,3427575.811
2347,2.25,5.6718,2.5208,4948.33,1148,0,0,360388.833,3444075.811
4950,2.25,0.6034,0.2682,0,1695,0,0,376888.833,3498075.811
4460,2.25,0,0,0,486,0,0,397888.833,3487575.811
2985,2.25,20.9582,9.3147,5872.87,148020,87612.31,0,345388.833,3457575.811
6220,2.25,0,0,0,814,0,0,337888.833,3525075.811
2830,2.25,2.3076,1.0256,0,877,92907,0,328888.833,3454575.811
4197,2.25,6.79,3.0178,0,732,0,0,327839.7655,3482620.241
3572,2.25,6.163,2.7391,3000,64394,0,0,361888.833,3469575.811
5717,2.25,1.5125,0.6722,0,1321,0,0,339388.833,3514575.811
1649,2.25,3.149,1.3996,0,1119,0,0,393388.833,3429075.811
3630,2.25,1.8964,0.8428,0,584,0,0,340888.833,3471075.811
1790,2.25,0.5564,0.2473,0,1252,0,0,388888.833,3432075.811
4202,2.25,1.7372,0.7721,0,1059,0,0,334888.833,3483075.811
4588,2.25,1.6056,0.7136,0,1052,0,0,373888.833,3490575.811
2471,2.25,9.3111,4.1383,0,4446,0,0,330388.833,3447075.811
4012,2.25,0,0,0,286,0,0,373275.9557,3477920.303
2070,2.25,7.7772,3.4565,3040,699,0,0,376888.833,3438075.811
3410,2.25,18.5185,8.2304,3341.11,17296,0,0,334888.833,3466575.811
1678,2.25,4.0217,1.7874,0,17624,0,0,328888.833,3430575.811
1409,2.25,6.6796,2.9687,4200,2561,0,0,357388.833,3424575.811
2395,2.25,3.5034,1.5571,0,6694,0,0,324388.833,3445575.811
741,2.25,0,0,0,3244,0,0,327388.833,3411075.811
5715,2.25,3.2763,1.4561,0,1247,0,0,336388.833,3514575.811
2532,2.25,0.8081,0.3591,0,664,0,0,313820.6085,3448090.865
2551,2.25,10.4293,4.6352,5709.7,82992,0,0,342388.833,3448575.811
2053,2.25,14.3475,6.3767,0,124480,0,0,351388.833,3438075.811
4732,2.25,1.4923,0.6633,0,988,0,0,373888.833,3493575.811
3985,2.25,1.5274,0.6788,0,5055,0,0,333388.833,3478575.811
4953,2.25,1.5055,0.6691,0,2299,0,0,381388.833,3498075.811
2219,2.25,12.1382,5.3948,0,6241,0,0,384388.833,3441075.811
3406,2.25,6.1389,2.7284,0,677,0,0,328888.833,3466575.811
4521,2.25,5.3206,2.3647,0,2286,0,0,381388.833,3489075.811
1215,2.25,4.6243,2.0552,0,2111,0,0,390388.833,3420075.811
5511,2.25,0,0,0,2075,0,0,354388.833,3510075.811
2353,2.25,8.4931,3.7747,0,1866,0,0,369388.833,3444075.811
842,2.25,0,0,0,0,0,0,370819.0569,3413085.532
1364,2.25,0,0,0,0,0,0,397888.833,3423075.811
4591,2.25,5.2048,2.3132,0,1600,0,0,378388.833,3490575.811
1653,2.25,0,0,0,0,0,0,398974.4586,3428966.656
1424,2.25,3.1678,1.4079,0,1946,0,0,379888.833,3424575.811
1488,2.25,0,0,0,6305,0,0,367888.833,3426075.811
2454,2.25,0,0,0,0,0,0,304769.0004,3446549.261
6010,2.25,0,0,0,723,0,0,346888.833,3520575.811
4275,2.25,3.1484,1.3993,0,1095,0,0,336424.7398,3484532.272
1979,2.25,12.1675,5.4078,4675,35774,0,0,348388.833,3436575.811
3771,2.25,3.4658,1.5404,2932.22,25848,0,0,336388.833,3474075.811
2334,2.25,4.3664,1.9406,0,33516,0,0,340888.833,3444075.811
1999,2.25,13.6259,6.056,0,62549,0,0,378388.833,3436575.811
1596,2.25,1.5173,0.6744,0,1610,0,0,313888.833,3429075.811
1542,2.25,0,0,0,926,0,0,340888.833,3427575.811
